,iter,method,n,mse_train,mse_val,mse_test,mse_test_m,mse_test_s1,mse_test_s2,R2_train,R2_val,R2_test,R2_test_m,R2_test_s1,R2_test_s2,early_stopping,optimizer,residual_connection,depth,n_epochs,learning_rate,lr,weight_decay,batch_size,type_width,width,mode,verbose,mlp_depth,init_type,max_iter,order0,n_iter_no_change,add_mask,imputation_type,mdm,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,link,curvature,sm_type,sm_param,perm,width_factor,max_leaf_nodes,min_samples_leaf
3091,1,MICEMLPPytorch,20000,0.25868804709572624,0.3172621408335809,0.24547379847784487,0.32626622201695543,0.4347541662061483,0.33898949443172194,0.7965103131055127,0.7581640777575795,0.813546184186302,0.7521789191212966,0.6596984601812464,0.733442736340571,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3092,2,MICEMLPPytorch,20000,0.23299374018683958,0.3271678455126342,0.25200273870335543,0.33180549011005084,0.4151646307996475,0.3253961080163825,0.8165050854947478,0.7463227302051483,0.8033337441968245,0.7410546261098535,0.6770374966404704,0.746043122067478,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3093,3,MICEMLPPytorch,20000,0.29804994179725475,0.3257041110984941,0.2870857124832721,0.3303555643349595,0.3774113300178905,0.3262940963206236,0.766039968182006,0.7443924930189685,0.771697399535352,0.73728739837573,0.7050396605790705,0.7437107542906207,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3094,4,MICEMLPPytorch,20000,0.2280789049235816,0.3139153735247169,0.2572785576239814,0.3112007367393144,0.42965904094030355,0.32382883710762933,0.8218621384212896,0.7561856234407944,0.8003660641811168,0.7585254345377495,0.6657424019698274,0.7463313701188546,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3095,5,MICEMLPPytorch,20000,0.23775215864747096,0.3295490101656107,0.24786862089766673,0.33137973608412846,0.3846303262143073,0.33018488889905545,0.8124279493202617,0.7336779680011275,0.8089763768470949,0.7446172992894576,0.6987933466085696,0.7403263480458468,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3096,6,MICEMLPPytorch,20000,0.339178203324378,0.3725863723260944,0.31473204837415814,0.37318427520995473,0.4425294151850927,0.3796734450257468,0.7361416178959687,0.6997946121520868,0.7573092918533237,0.7122366264008835,0.6522434622482642,0.7043156297901108,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3097,7,MICEMLPPytorch,20000,0.18400850115979386,0.27260922204319027,0.21150223291102793,0.2844582321316927,0.47230520406285276,0.30058775109214236,0.8551144483204571,0.7848615487533527,0.832686646233068,0.7749732465255482,0.6276609708487575,0.7662958055913682,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3098,8,MICEMLPPytorch,20000,0.2889230967715716,0.3332180881711846,0.2969756397849732,0.3481713082766372,0.482190436951104,0.3540293486728137,0.7719601248814068,0.7380903490054715,0.7664562003041525,0.7261955548311121,0.616186364599832,0.7272015861242724,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3099,9,MICEMLPPytorch,20000,0.3125709506653265,0.33213061738410726,0.29849096802690667,0.33690260884828177,0.3911676310866917,0.33824672175475234,0.7547308261866613,0.7400536101059847,0.7663595979357529,0.7362933240220828,0.692140815537524,0.736090720959066,True,adam,,,1000.0,,0.005,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3100,0,MICEMLPPytorch,20000,0.09173833217814506,0.41786268140692107,0.4057429170388823,0.40714019236974996,0.2623334499432655,0.2492925874663219,0.9281484331326514,0.6665100427433925,0.6786428685049009,0.6775361963403848,0.7931244164615773,0.8034084120227437,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3101,1,MICEMLPPytorch,20000,0.09036531277182826,0.224377777084319,0.19913051767630155,0.21865939496033057,0.23924229941735894,0.214488647315422,0.9297017125803219,0.8267701487458653,0.8444189814907682,0.8291610358295712,0.8128399479677442,0.8319233667259582,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3102,2,MICEMLPPytorch,20000,0.09237323881997472,0.2372976999111257,0.1989184834070806,0.22614728522949773,0.24622070842265076,0.2272469438384579,0.9278546935711612,0.8161118013365618,0.8437583264569448,0.8223713065458771,0.8102091381026801,0.8221175737252295,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3103,3,MICEMLPPytorch,20000,0.2601960649450738,0.4223320179692028,0.4137846150197104,0.41429799805807205,0.41700337689029604,0.40971654739219865,0.8008045495159133,0.6646902412927073,0.6764586672405334,0.6760572491442136,0.6745451632759485,0.6776844197179575,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3104,4,MICEMLPPytorch,20000,0.2707792698940772,0.4117792230759682,0.40169317058592235,0.4032466004786597,0.40072804843022525,0.4045197326230539,0.7865888532502638,0.6806552940654873,0.6864512406939172,0.685238683321268,0.6887046597750428,0.6827835950232342,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3105,5,MICEMLPPytorch,20000,0.09649815387737523,0.19818910934238101,0.17283384008481378,0.18931441788244888,0.23664653167908414,0.1937143542981297,0.9241157575623644,0.8475139367377884,0.8665268183527766,0.8537994777292304,0.816133982694826,0.847940140936887,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3106,6,MICEMLPPytorch,20000,0.09872375350252258,0.2575841368023346,0.22953039963537294,0.24925188502131682,0.3219909948807399,0.2523710268136439,0.9237513655704153,0.7936741094314277,0.8223172815855473,0.8070506017030044,0.7491671029218949,0.8027508884118615,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3107,7,MICEMLPPytorch,20000,0.10295676097075536,0.45194103779812667,0.4518550038176505,0.45232203725224324,0.4627004101009616,0.4639574193425117,0.919341714518133,0.6392234738976843,0.6523276519011638,0.6519683007609227,0.6359768816702493,0.63983303591268,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3108,8,MICEMLPPytorch,20000,0.2792677995894492,0.396582427925992,0.39230675033100426,0.39398648863945984,0.4013337460508076,0.40309216318966085,0.7824269638916805,0.6967718258265418,0.692169094599743,0.6908510561925754,0.6862766533127669,0.685748999090308,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3109,9,MICEMLPPytorch,20000,0.09800553731505345,0.21124572341009415,0.198745601746211,0.21672679998058997,0.24235034320863316,0.22280526439456744,0.9240693162240103,0.8318673285025823,0.8418978258548742,0.8275937783206802,0.8095072535913505,0.8263343104093971,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3110,0,MICEMLPPytorch,20000,0.28499777605063936,0.4887086886266943,0.4870350343171116,0.503732250404633,0.5109435229170224,0.3913706396558406,0.777924647824368,0.6128941847635099,0.6186772095023825,0.6056041683792469,0.5997473453322941,0.6934159443162411,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3111,1,MICEMLPPytorch,20000,0.052941872865740675,0.5369399492229178,0.5320063131020203,0.544992587767148,0.601780680197954,0.5571809929201489,0.9583547626030406,0.5907126911898513,0.5959055193265305,0.586041572626181,0.5289593337503834,0.5618724377142812,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3112,2,MICEMLPPytorch,20000,0.04525414209136454,0.5325350090373668,0.5254446038156942,0.5311217287042166,0.5554872954619415,0.525114635923599,0.964359965519226,0.587086478651035,0.5899361118211547,0.5855056087984594,0.5678784891158517,0.5901718852484981,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3113,3,MICEMLPPytorch,20000,0.04496598779382598,0.42976384515494376,0.40949470853594894,0.44701762752481655,0.4928085620456709,0.43691107617877645,0.9647030834110099,0.6627280365600975,0.6743526313915129,0.6445128323012606,0.6148526311501012,0.6568261227567473,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3114,4,MICEMLPPytorch,20000,0.05448829153887066,0.40759869673347593,0.36771963692306836,0.39852418210148516,0.4899662033718766,0.4037398826142161,0.9574426765199354,0.6834228887404512,0.7146698929176512,0.6907672690384168,0.618825834790705,0.683733716348791,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3115,5,MICEMLPPytorch,20000,0.057933902985390265,0.5341366625942543,0.5281810542630992,0.5324500249423055,0.5446231526449941,0.5363819773774005,0.9542936600505761,0.5683423194756045,0.5929494491853682,0.5896595037161828,0.5735018640306404,0.578162806382815,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3116,6,MICEMLPPytorch,20000,0.2914194376855867,0.5199234639623354,0.49680922132989197,0.5204444153958477,0.584005687955737,0.5174989668408176,0.7732948031809481,0.5810801555204601,0.6169091061390298,0.5986839459919073,0.5410659967408893,0.596979040543067,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3117,7,MICEMLPPytorch,20000,0.04491219378974129,0.500804779326063,0.5129275124629328,0.513112324900775,0.5709456753577011,0.5196345739664116,0.9646368079009873,0.604773588385582,0.5942377479030937,0.5940915480811456,0.5498983355845115,0.5959889281766966,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3118,8,MICEMLPPytorch,20000,0.034963820027060846,0.49670616067421514,0.4979318980921882,0.4990433419074221,0.5826724695144476,0.49580440023189215,0.9724039190991239,0.6095886093608957,0.6084227394731274,0.6075486919857775,0.5362047406290402,0.6179563799359864,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3119,9,MICEMLPPytorch,20000,0.044337532005225555,0.524393798926462,0.5175500107906027,0.5253144203928902,0.5554831363154936,0.5149663489556703,0.9652090835034516,0.5895763058902359,0.5948936297510623,0.5888161266585519,0.5628202035693327,0.5982092681395706,True,adam,,,1000.0,,0.001,0.001,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,5.0,,
3120,0,MICEMLPPytorch,20000,0.1298052443263859,0.18063716252019996,0.16664210019992384,0.18056563661116307,0.1879225472154089,0.15424428921749914,0.8983335540225599,0.8558361818648432,0.8680158665556335,0.8569881257535564,0.8518046912293408,0.8783632916570862,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3121,1,MICEMLPPytorch,20000,0.13725592819767277,0.21091833682849634,0.19618860280460576,0.21327462012360457,0.2337644445339803,0.20915427653717283,0.893223888740827,0.8371614489172895,0.846717504677706,0.8333681697401181,0.8171252921877885,0.836103462466527,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3122,2,MICEMLPPytorch,20000,0.15793663231891192,0.2133434768217563,0.17421945857304827,0.20197964665216633,0.22381605402117893,0.20374687311816264,0.8766484007647155,0.8346745557835541,0.8631583183976301,0.841353918077147,0.8274790042183595,0.8405127588341936,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3123,3,MICEMLPPytorch,20000,0.20171997876415304,0.28142705937009066,0.24931192196670632,0.26846186687529805,0.28963867280246197,0.2696354812008642,0.8455714460937445,0.776561483960306,0.8050611149423959,0.790087627593909,0.7739483366565278,0.7878833131318652,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3124,4,MICEMLPPytorch,20000,0.1427610978247474,0.17861161273961565,0.15881974745921232,0.17909698850335012,0.21425421070137632,0.18330535237065163,0.8874847043869033,0.8614823921402691,0.8760304172049904,0.8602026555274245,0.8335620936039176,0.8562555539257184,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3125,5,MICEMLPPytorch,20000,0.14076891028561117,0.17784896211912415,0.16058125839047863,0.17422931166613706,0.21949791930719312,0.18179475161355016,0.8893021090396258,0.8631635805882489,0.875989033977523,0.8654491472684213,0.8294578503076658,0.857296665448829,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3126,6,MICEMLPPytorch,20000,0.14670319896219636,0.23325989032477581,0.20843095663205408,0.2266787971155591,0.2915722616972475,0.22335469382933387,0.8866947599694603,0.8131579250079399,0.8386506578869701,0.8245247472997312,0.7728634767061597,0.8254295848334086,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3127,7,MICEMLPPytorch,20000,0.17312352196104125,0.2263713130213817,0.20999195528242462,0.22089275854603002,0.25060843747217143,0.22243398317014343,0.8643717389096346,0.8192917900994994,0.8384251683436719,0.8300377258349007,0.8028372940744524,0.8273260237075815,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3128,8,MICEMLPPytorch,20000,0.16436640327496338,0.20074923529840535,0.1702816751472226,0.19367483636787983,0.2100910182775262,0.19622140803643434,0.8719447875934447,0.8465065020540619,0.866385265638649,0.8480293796064733,0.8357714545274991,0.847025619681062,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3129,9,MICEMLPPytorch,20000,0.1320134209211388,0.17430696056596637,0.15947811920847615,0.17943071217545856,0.20507283113346494,0.18504516818935468,0.8977213982723611,0.8612672745868682,0.8731351176886293,0.8572628251689645,0.8388082051000811,0.855766438794267,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3130,0,MICEMLPPytorch,20000,0.3082466668179359,0.34676410651279166,0.290694531782571,0.3466522862964062,0.4566395729490015,0.3269489492869851,0.7598086973198181,0.7253283903676946,0.7724014860714226,0.7285895103454565,0.6422868808362455,0.7438813116842563,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3131,1,MICEMLPPytorch,20000,0.31840720606642947,0.3530324485686951,0.3181735687593383,0.3557225102175926,0.43570794881187513,0.3648823134612766,0.7495339139367732,0.730897838750026,0.7583258321087374,0.7298048923666143,0.6589518918568678,0.7130824623429441,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3132,2,MICEMLPPytorch,20000,0.2695755918695384,0.3239611453938792,0.26660939868110833,0.3304330401610369,0.40918228686383634,0.32728299168450414,0.7876949391724571,0.7488091204245232,0.7919345144011664,0.7421257041232856,0.6816912475386284,0.7445704950950807,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3133,3,MICEMLPPytorch,20000,0.23806413924013906,0.3337510448484822,0.25200556551582404,0.3366413287756658,0.4301792389890019,0.3381138845821325,0.8131269771250822,0.7380773849052302,0.7995946038513525,0.7322886948341698,0.6637996682875992,0.7344268455342391,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3134,4,MICEMLPPytorch,20000,0.3215060793400679,0.3589680913460913,0.33149608935123703,0.3527233614048405,0.4218201008398986,0.3556040691426476,0.7488921411763874,0.7211937076751548,0.7427773630382515,0.7263061735777115,0.671840784732423,0.7214405060238835,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3135,5,MICEMLPPytorch,20000,0.2720566542282574,0.35401278002769543,0.2882734737662852,0.34425060405610364,0.3890527166130786,0.3497874982808047,0.7853637803965084,0.7139077951313955,0.7778377786656411,0.7346981742940253,0.6953301422764648,0.7249098909724712,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3136,6,MICEMLPPytorch,20000,0.3559901225067758,0.39734247848496895,0.3505416679907284,0.39657748811348054,0.45919895723033094,0.4007202187388939,0.723063048129241,0.6798477837036097,0.7296964002266122,0.6941980585629067,0.6391438986291217,0.6879246967083938,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3137,7,MICEMLPPytorch,20000,0.2821671092782042,0.3102824960735576,0.29128884327795623,0.31628893583182943,0.43060941845299594,0.3292272554395014,0.7778258230684005,0.7551304568719501,0.7695697458464802,0.7497928892521017,0.6605315981467925,0.7440288560319023,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3138,8,MICEMLPPytorch,20000,0.22643705818253757,0.35923522565160854,0.31350192454382375,0.3703116952531378,0.5279020657949339,0.37973294157001825,0.8212788141648901,0.717640860699561,0.7534598099597051,0.7087841937343826,0.5798008515283801,0.7073956028080557,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3139,9,MICEMLPPytorch,20000,0.29947762229265346,0.3375995679675191,0.30734396176849976,0.35030349901194385,0.3943601974206661,0.3510908167145716,0.7650049409935448,0.7357732641027659,0.7594300180193796,0.7258039300328663,0.6896281821041562,0.7260694092278117,True,adam,,,1000.0,,0.01,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3140,0,MICEMLPPytorch,20000,0.12081638759884318,0.1679324571061793,0.14868185143556625,0.16250910700569274,0.17811338725845327,0.14235660643601158,0.9053738328774867,0.8659756172679143,0.8822407705070664,0.8712892862053956,0.8595401732677761,0.887737892238414,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3141,1,MICEMLPPytorch,20000,0.13527121910183704,0.2025325180832497,0.185122941302063,0.2050122961458279,0.22639357704172322,0.19807625484529098,0.8947678622654448,0.8436356824744626,0.855363125183964,0.8398235377807182,0.8228915465112645,0.8447843722144921,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3142,2,MICEMLPPytorch,20000,0.13479497784282213,0.2204182591252229,0.17375389806892994,0.19840950964818616,0.22545974495369497,0.20520361828242525,0.8947224855838221,0.8291921218020714,0.8635239955888749,0.844158102840301,0.8262120209464263,0.8393724602677703,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3143,3,MICEMLPPytorch,20000,0.18151028732671717,0.27345346848197105,0.2440165877526526,0.26347055804521613,0.28815166808611037,0.26255416510215396,0.8610431581308741,0.7828921023434025,0.809201576977071,0.7939903698720914,0.7751088857167707,0.7934540388495442,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3144,4,MICEMLPPytorch,20000,0.13146852827829686,0.19148658691672948,0.16438212901458454,0.1861896208587855,0.22281567976317018,0.19186763718475516,0.8963847956590375,0.851497539549136,0.8716886012041606,0.8546663750076011,0.826911335228364,0.8495411788580179,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3145,5,MICEMLPPytorch,20000,0.13246954246327786,0.18258784022966384,0.1620445758521773,0.17477377135042738,0.21994253810871778,0.18129273587931058,0.8958285679883572,0.8595175030123751,0.874858968029344,0.8650286811935761,0.8291123971642147,0.8576907324867236,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3146,6,MICEMLPPytorch,20000,0.15124994536785194,0.23445355271096788,0.21678055888098874,0.23289761391492356,0.288514533326114,0.22847477310068262,0.883183110622376,0.8122017968164812,0.8321871130683887,0.8197106735387485,0.7752454652648565,0.8214278137098154,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3147,7,MICEMLPPytorch,20000,0.14890991438866988,0.20912910411307925,0.1962889653493822,0.21285549234102596,0.25744340260845705,0.21676963927742207,0.8833411397892231,0.8330559400925486,0.8489687069694346,0.8362218671859541,0.7974599802267233,0.8317232150409566,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3148,8,MICEMLPPytorch,20000,0.16037744342691632,0.21374591549351804,0.1823941220706707,0.20411676256810435,0.22516115003527806,0.20880796606630198,0.8750525218411084,0.8365691994194232,0.8568810052609939,0.8398359248835411,0.8239911040920265,0.8372131280970151,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3149,9,MICEMLPPytorch,20000,0.13568370423077755,0.1905963809256671,0.17789434040928867,0.194200860405351,0.21667752589172232,0.19569970563256933,0.8948778128078317,0.8483023552597012,0.858485009279669,0.8455131686881447,0.8296866575649433,0.8474617535464892,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3150,0,MICEMLPPytorch,20000,0.2601498275739438,0.36260866100599193,0.2789317987376232,0.35737806342267825,0.505123166719303,0.3084318546302498,0.7972866126272922,0.7127779296803987,0.7816110867624019,0.7201917915452469,0.6043067788406178,0.7583868606552628,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3151,1,MICEMLPPytorch,20000,0.3086795617324593,0.3276474401321785,0.2906460023725489,0.3345214257189885,0.4195854736122677,0.3432038878242853,0.7571858921474557,0.7502477898984576,0.7792348652711709,0.7459085381677777,0.6715716746274244,0.7301288366794936,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3152,2,MICEMLPPytorch,20000,0.2418517890279501,0.32670974404235986,0.265384943980454,0.3339218859739447,0.4148912255362462,0.33103496818723877,0.8095289027291529,0.7466779299347737,0.7928900949738908,0.7394029629077353,0.6772501825047015,0.7416422479057729,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3153,3,MICEMLPPytorch,20000,0.30119498249382737,0.32689734486193384,0.2928845097910121,0.33804418157667143,0.3839353951796869,0.33017387105750257,0.7635712080238861,0.7434560617700974,0.7670859526839118,0.7311730874437206,0.6999408722770963,0.7406633668200857,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
3154,4,MICEMLPPytorch,20000,0.30890932171330554,0.33484763439559495,0.3063138627712259,0.3318830001218558,0.4038188781073125,0.3372276126654249,0.7587306638017419,0.7399277827466497,0.7623173785423727,0.7424771416724966,0.685845018086927,0.7358355505736012,True,adam,,,1000.0,,0.005,1e-05,100.0,,,,False,5.0,uniform,,,,False,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
