,iter,method,n,mse_train,mse_val,mse_test,R2_train,R2_val,R2_test,early_stopping,optimizer,residual_connection,depth,n_epochs,learning_rate,lr,weight_decay,batch_size,type_width,width,mode,verbose,mlp_depth,init_type,max_iter,order0,n_iter_no_change,add_mask,imputation_type,mdm,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,link,curvature,sm_type,sm_param,perm,width_factor,max_leaf_nodes,min_samples_leaf
1147,7,NeuMiss_uniform_,100000,0.24165094713449528,0.29911219073354,0.30131455364704673,0.8112767870104145,0.7627002547505681,0.7665074464006602,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1148,8,NeuMiss_uniform_,100000,0.2202689196042086,0.3122862711222984,0.30976157625105505,0.828451468005525,0.7550875912680823,0.7549977623233707,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1149,9,NeuMiss_uniform_,100000,0.19633149181400167,0.2720961981045761,0.2709457794541771,0.8459563927019812,0.7868517320472262,0.7880711521087508,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1150,0,NeuMiss_uniform_,100000,0.4481043238101575,0.5060440567965133,0.5105326623978684,0.6489225604544223,0.5998920832622914,0.5986220417701756,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1151,1,NeuMiss_uniform_,100000,0.4512583243333708,0.5121434632620103,0.5029275219609203,0.6470895097411955,0.6110519178547669,0.6166905981404904,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1152,2,NeuMiss_uniform_,100000,0.4801959768012323,0.5232591940118297,0.5503165448612898,0.6234174140308713,0.5849715850725712,0.5709230304860422,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1153,3,NeuMiss_uniform_,100000,0.45428472291873007,0.49702773672078476,0.5160900548730841,0.6457648136804068,0.6071992697217434,0.5894569136210386,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1154,4,NeuMiss_uniform_,100000,0.46860484721593704,0.5056328583947098,0.5218617788802759,0.6347964451251245,0.5993551053545063,0.5920005548813457,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1155,5,NeuMiss_uniform_,100000,0.48454905945152693,0.5278524532934764,0.5373846418818556,0.6207322373541841,0.5704028350279531,0.5827742625602974,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1156,6,NeuMiss_uniform_,100000,0.5082035022559038,0.5636281066935731,0.5602464186621997,0.6018899862204972,0.5478260217211343,0.5636668347460563,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1157,7,NeuMiss_uniform_,100000,0.4518520079736834,0.48313483762921067,0.49859353658343736,0.6481602793608321,0.6138070766554197,0.6072985262080766,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1158,8,NeuMiss_uniform_,100000,0.4972673936212642,0.5730812652324249,0.578215435648311,0.6103929596384403,0.5445487761646182,0.5422075832560258,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1159,9,NeuMiss_uniform_,100000,0.4699096445688779,0.5181483542226973,0.5248622390196724,0.6330004338361169,0.5998697848105425,0.5905900110372482,True,adam,True,20.0,1000.0,,0.0005,1e-05,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1160,0,NeuMiss_uniform_,100000,0.39111441336942465,0.4068889203395971,0.39564019009967805,0.6943362317463835,0.6768529114686813,0.6848409986057234,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1161,1,NeuMiss_uniform_,100000,0.41192524353676563,0.44318693163811385,0.42092911297457375,0.6778690302597428,0.6571279393246159,0.6719600901156639,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1162,2,NeuMiss_uniform_,100000,0.3985774498613659,0.41593164045168735,0.42104491399491245,0.6878045741078176,0.6748430910367688,0.6691759421340765,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1163,3,NeuMiss_uniform_,100000,0.39797928503627183,0.4045724738069347,0.403464212099128,0.6890809509607001,0.6891596929496312,0.6849707923732034,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1164,4,NeuMiss_uniform_,100000,0.4258381644170269,0.43218572693830426,0.4382600491111163,0.6683440784533188,0.6669293903628493,0.6580637709927477,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1165,5,NeuMiss_uniform_,100000,0.4147188721464468,0.4122167517837996,0.4166719263499889,0.6744437284611522,0.6775208981698186,0.6803659583698152,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1166,6,NeuMiss_uniform_,100000,0.3889738272667053,0.3895861432486015,0.3953281960576539,0.6974003872164453,0.6821982869984518,0.6923531492848694,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1167,7,NeuMiss_uniform_,100000,0.35996321474696436,0.367431996627119,0.3531332770048656,0.7188779301274674,0.7084989448866067,0.7263524459380946,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1168,8,NeuMiss_uniform_,100000,0.4217277347862686,0.42492202462572287,0.42523211639726094,0.6715525098414413,0.666752316071002,0.6636677107916706,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1169,9,NeuMiss_uniform_,100000,0.3957974684453591,0.4279008729816398,0.42026074938760055,0.6894534379817782,0.664801160152695,0.6712797054412499,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1170,0,NeuMiss_uniform_,100000,0.5290844343890697,0.5394828324466953,0.5410988134659964,0.5854768663035064,0.5734534388716236,0.5745911026936306,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1171,1,NeuMiss_uniform_,100000,0.5196484999751975,0.5360543072489808,0.5326374652035031,0.5936043791338044,0.5928927933548254,0.5940469763931817,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1172,2,NeuMiss_uniform_,100000,0.587321845022563,0.5956221776930899,0.617892324115056,0.5394064301244494,0.527576139831768,0.5182347897898469,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1173,3,NeuMiss_uniform_,100000,0.536579085885586,0.5428317988549476,0.5503374491889527,0.5815945752199962,0.571000346147148,0.5622135462472347,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1174,4,NeuMiss_uniform_,100000,0.5421289060655979,0.5449996959640184,0.5526603117600289,0.5774960398470876,0.5681622700222547,0.5679217952673163,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1175,5,NeuMiss_uniform_,100000,0.5692956233094671,0.5769749010860135,0.5794711248181926,0.5543991405513473,0.5304241171561456,0.5500982935972374,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1176,6,NeuMiss_uniform_,100000,0.5833432256299734,0.6048694045404734,0.5997298535470671,0.543027982761151,0.5147399468867666,0.5329162015522727,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1177,7,NeuMiss_uniform_,100000,0.535725055123002,0.5403165509648893,0.5488336803056416,0.5828515743923446,0.5680989816993165,0.5677284615449418,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1178,8,NeuMiss_uniform_,100000,0.5992311437783049,0.5999634716992119,0.6064391224124327,0.5305047638057037,0.5231843823561275,0.5198619505098414,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1179,9,NeuMiss_uniform_,100000,0.5719771842731377,0.5768452281277663,0.5970081536655453,0.5532856562744751,0.5545422399188542,0.5343138000184414,True,adam,True,20.0,1000.0,,0.01,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1180,0,NeuMiss_uniform_,100000,0.3565244934047971,0.3777107384666686,0.36234725772727344,0.721368948819872,0.7000259300728857,0.7113614775220103,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1181,1,NeuMiss_uniform_,100000,0.37436670267002164,0.4054418539602355,0.3816583282656388,0.7072403042500279,0.6863294604884533,0.7025647317997955,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1182,2,NeuMiss_uniform_,100000,0.3666410835836207,0.3843951948175193,0.38730787933218164,0.7128195052711268,0.6994968855183745,0.695683856934878,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1183,3,NeuMiss_uniform_,100000,0.36195371374756796,0.37023104575273164,0.37028512956258886,0.7172257232826074,0.7155448296853812,0.7108773778095888,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1184,4,NeuMiss_uniform_,100000,0.3786458446206639,0.384366842193525,0.3913706094535476,0.7050989154309193,0.7037817529037018,0.6946475257960679,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1185,5,NeuMiss_uniform_,100000,0.3561677178676908,0.35568820307346155,0.3598796093852433,0.7204066608510641,0.7217434474402918,0.7239320271568361,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1186,6,NeuMiss_uniform_,100000,0.37120300710635806,0.3688238505421818,0.38052394325502314,0.7112250790656481,0.6991349576226151,0.7038739105089329,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1187,7,NeuMiss_uniform_,100000,0.33701909808289615,0.34342735395113977,0.33308662992773863,0.7367966987786858,0.7275429550215462,0.7418868526253535,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1188,8,NeuMiss_uniform_,100000,0.3871739782309341,0.39324939591673663,0.3933305640161458,0.6984634613393341,0.6915917678986865,0.6888998645446485,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1189,9,NeuMiss_uniform_,100000,0.33617578576812424,0.3650141554966934,0.3599583626104774,0.7362331929152354,0.7140638657785929,0.7184471327416984,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1190,0,NeuMiss_uniform_,100000,0.4647180881739909,0.4983821416036095,0.4957271383713514,0.635906132037768,0.6059500398470605,0.6102620629519249,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1191,1,NeuMiss_uniform_,100000,0.49818145227787836,0.5200474556029512,0.5167585584321527,0.6103928701571262,0.6050492196211144,0.606149185938163,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1192,2,NeuMiss_uniform_,100000,0.5157329890486732,0.5243597795690041,0.5529889484241653,0.5955483342878368,0.5840986443110644,0.5688393809341903,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1193,3,NeuMiss_uniform_,100000,0.457550271504924,0.4811801528161831,0.49459367501553636,0.6432184541981113,0.6197236060333212,0.6065570108799607,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1194,4,NeuMiss_uniform_,100000,0.5084281171813252,0.5165771326668728,0.5192428218671967,0.6037604884027226,0.59068326463066,0.5940480951522937,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1195,5,NeuMiss_uniform_,100000,0.5443967269396153,0.5418731092076269,0.5539562490176824,0.5738880829697536,0.5589920061226665,0.5699080574830664,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1196,6,NeuMiss_uniform_,100000,0.5571017664918961,0.5920150982073775,0.5834027505986962,0.5635846841862302,0.5250523900804684,0.5456321355976899,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1197,7,NeuMiss_uniform_,100000,0.4553911626917231,0.4671537702805506,0.4850577742697892,0.6454044761657153,0.6265815127690131,0.617959542485766,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1198,8,NeuMiss_uniform_,100000,0.5069563414302712,0.5512606470436534,0.5520327241737516,0.602801707268976,0.5618905178369618,0.5629373078947488,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1199,9,NeuMiss_uniform_,100000,0.46971678026571817,0.4973789027219742,0.5076860469282148,0.6331510609117819,0.6159085988502365,0.6039880116777976,True,adam,True,20.0,1000.0,,0.005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1200,0,NeuMiss_uniform_,100000,0.18052081198076383,0.25910716485744534,0.24760424087925417,0.8589193602892763,0.7942196954603593,0.8027634521234218,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1201,1,NeuMiss_uniform_,100000,0.20161283432529156,0.27968265135654846,0.2732824338225381,0.8423361062418322,0.7836232069133334,0.7870246029536745,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1202,2,NeuMiss_uniform_,100000,0.2075448903728124,0.30342220260591957,0.2900250315481188,0.8374354458230804,0.762797979487651,0.7721210858264862,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1203,3,NeuMiss_uniform_,100000,0.2254072662162055,0.32868663262124465,0.33003427942224717,0.8239018574745579,0.7474641493872483,0.7423056756505417,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1204,4,NeuMiss_uniform_,100000,0.21419762089460984,0.2857573060296196,0.28607394836916866,0.8331762737889822,0.7797767158998703,0.7768013595558926,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1205,5,NeuMiss_uniform_,100000,0.1981433037812054,0.25793318130409204,0.25315565493551573,0.8444565715673058,0.7982176602983608,0.8058012550607792,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1206,6,NeuMiss_uniform_,100000,0.22622948489047387,0.2940890321508466,0.300194474431761,0.824006270526932,0.7600992750584901,0.7663868006835861,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1207,7,NeuMiss_uniform_,100000,0.2545100318303666,0.2881398884626684,0.28730790192810585,0.8012341705477554,0.7714050973291746,0.7773613823876454,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1208,8,NeuMiss_uniform_,100000,0.22571541733281078,0.2979111686942754,0.2976481777047068,0.8242096589862054,0.7663613528355141,0.7645787109537419,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1209,9,NeuMiss_uniform_,100000,0.20225849093632564,0.269759208816689,0.2603816669621606,0.8413060112638371,0.7886824273028279,0.7963342082594566,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1210,0,NeuMiss_uniform_,100000,0.4589611697790011,0.49945564005516635,0.4978194143486031,0.6404165196024327,0.6051012694222233,0.608617127139477,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1211,1,NeuMiss_uniform_,100000,0.4599881483608927,0.49820289900492865,0.48849000232650697,0.6402622750702848,0.6216390992224228,0.6276942453336778,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1212,2,NeuMiss_uniform_,100000,0.4894946582242239,0.5129946124677193,0.5414155587483075,0.6161251382402668,0.5931130435636937,0.5778630510663919,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1213,3,NeuMiss_uniform_,100000,0.4475641609488691,0.4952660952799591,0.5036875892816721,0.6510052706041409,0.6085914939243808,0.5993229175374661,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1214,4,NeuMiss_uniform_,100000,0.46457321039631155,0.5052829976538907,0.5074720361561558,0.6379384700257188,0.5996323221479147,0.6032506737527416,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1215,5,NeuMiss_uniform_,100000,0.48800912993580203,0.521670447627715,0.5281477903804586,0.6180239601104862,0.5754341124072317,0.5899457592480251,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1216,6,NeuMiss_uniform_,100000,0.49463164012988453,0.5653555444216953,0.5574950233031344,0.612521739433568,0.5464401745987538,0.5658096865446499,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1217,7,NeuMiss_uniform_,100000,0.4406606415460555,0.4740736880680113,0.4932530696673086,0.6568745644984042,0.6210500895068085,0.6115047765399033,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1218,8,NeuMiss_uniform_,100000,0.5050054041762831,0.5659829703018062,0.562799361659979,0.6043302589078077,0.5501900827461264,0.5544130024349682,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1219,9,NeuMiss_uniform_,100000,0.45681817489515886,0.5065845090484304,0.5197235214684585,0.6432248753776616,0.6087997443873481,0.5945983815000475,True,adam,True,20.0,1000.0,,0.001,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1220,0,NeuMiss_uniform_,100000,0.20311680322182651,0.2640965433827033,0.24896248697844725,0.8412601393706005,0.7902571812128047,0.8016815006559495,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1221,1,NeuMiss_uniform_,100000,0.19387641575825065,0.27617249959338125,0.2801076007456231,0.8483860875295048,0.7863388397138584,0.781705590622661,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1222,2,NeuMiss_uniform_,100000,0.20443341060757098,0.2941843281053815,0.2910825020482765,0.839872587590138,0.7700197400508129,0.7712902084775203,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1223,3,NeuMiss_uniform_,100000,0.25743881503528143,0.32169739416463305,0.3211161539553281,0.7988773924520246,0.7528341069808985,0.7492690441851209,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1224,4,NeuMiss_uniform_,100000,0.23544690427997048,0.2910556826175505,0.288289256959838,0.8166266752507058,0.7756934400991374,0.7750729467856271,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1225,5,NeuMiss_uniform_,100000,0.2184136769222611,0.2658552754353562,0.25548952003671777,0.8285442330032363,0.7920201688354129,0.8040109190968192,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1226,6,NeuMiss_uniform_,100000,0.24841562683258725,0.30098791021765553,0.3097396515938682,0.806746708339882,0.7544715716470224,0.7589586846960991,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1227,7,NeuMiss_uniform_,100000,0.23296314939271426,0.29630740810924555,0.28863591332320365,0.8180617349821683,0.7649254205005593,0.7763322891424063,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1228,8,NeuMiss_uniform_,100000,0.22799723463454324,0.2930797078686482,0.2995425865055625,0.8224325475848548,0.7701504553927472,0.7630803508249575,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1229,9,NeuMiss_uniform_,100000,0.18943769248722434,0.27484058409582246,0.26580505981388347,0.8513653350294377,0.7847019000219981,0.7920921292684396,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
1230,0,NeuMiss_uniform_,100000,0.446036313049088,0.5023456834078867,0.5053464224624077,0.6505427901294579,0.6028162327547468,0.6026994349508747,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
1231,1,NeuMiss_uniform_,100000,0.4510407320232319,0.5112223211258863,0.4989122909277272,0.6472596796964225,0.6117514805611747,0.6197508319484557,True,adam,True,20.0,1000.0,,0.0005,0.0001,100.0,,,shared,False,2.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
